Entity,Code,Year,Oil production (TWh)
Austria,AUT,1926,0
Austria,AUT,1927,0
Austria,AUT,1928,0
Austria,AUT,1929,0
Austria,AUT,1930,0
Austria,AUT,1931,0
Austria,AUT,1932,0
Austria,AUT,1933,0.012
Austria,AUT,1934,0.047
Austria,AUT,1935,0.081
Austria,AUT,1936,0.093
Austria,AUT,1937,0.384
Austria,AUT,1938,0.663
Austria,AUT,1939,1.675
Austria,AUT,1940,4.803
Austria,AUT,1941,7.583
Austria,AUT,1942,10.13
Austria,AUT,1943,12.84
Austria,AUT,1944,14.107
Austria,AUT,1945,5.175
Austria,AUT,1946,9.827
Austria,AUT,1947,10.583
Austria,AUT,1948,11.049
Austria,AUT,1949,13.375
Austria,AUT,1950,19.759
Austria,AUT,1951,26.551
Austria,AUT,1952,32.145
Austria,AUT,1953,37.46
Austria,AUT,1954,40.1
Austria,AUT,1955,42.636
Austria,AUT,1956,39.868
Austria,AUT,1957,37.053
Austria,AUT,1958,32.983
Austria,AUT,1959,28.587
Austria,AUT,1960,28.47
Austria,AUT,1961,27.4
Austria,AUT,1962,27.842
Austria,AUT,1963,30.471
Austria,AUT,1964,30.971
Azerbaijan,AZE,1985,153.615
Azerbaijan,AZE,1986,151.525
Azerbaijan,AZE,1987,161.511
Azerbaijan,AZE,1988,159.537
Azerbaijan,AZE,1989,152.802
Azerbaijan,AZE,1990,145.139
Azerbaijan,AZE,1991,136.706
Azerbaijan,AZE,1992,129.995
Azerbaijan,AZE,1993,119.029
Azerbaijan,AZE,1994,111.035
Azerbaijan,AZE,1995,106.378
Azerbaijan,AZE,1996,105.666
Azerbaijan,AZE,1997,104.814
Azerbaijan,AZE,1998,132.936
Azerbaijan,AZE,1999,160.826
Azerbaijan,AZE,2000,163.357
Azerbaijan,AZE,2001,173.923
Azerbaijan,AZE,2002,178.045
Azerbaijan,AZE,2003,178.556
Azerbaijan,AZE,2004,179.496
Azerbaijan,AZE,2005,257.932
Azerbaijan,AZE,2006,374.663
Azerbaijan,AZE,2007,503.457
Azerbaijan,AZE,2008,526.319
Azerbaijan,AZE,2009,590.618
Azerbaijan,AZE,2010,595.851
Azerbaijan,AZE,2011,535.215
Azerbaijan,AZE,2012,507.851
Azerbaijan,AZE,2013,509.09
Azerbaijan,AZE,2014,493.622
Azerbaijan,AZE,2015,487.898
Azerbaijan,AZE,2016,481.021
Azerbaijan,AZE,2017,453.871
Azerbaijan,AZE,2018,455.136
Azerbaijan,AZE,2019,442.665
Bahrain,BHR,1900,0
Bahrain,BHR,1901,0
Bahrain,BHR,1902,0
Bahrain,BHR,1903,0
Bahrain,BHR,1904,0
Bahrain,BHR,1905,0
Bahrain,BHR,1906,0
Bahrain,BHR,1907,0
Bahrain,BHR,1908,0
Bahrain,BHR,1909,0
Bahrain,BHR,1910,0
Bahrain,BHR,1911,0
Bahrain,BHR,1912,0
Bahrain,BHR,1913,0
Bahrain,BHR,1914,0
Bahrain,BHR,1915,0
Bahrain,BHR,1916,0
Bahrain,BHR,1917,0
Bahrain,BHR,1918,0
Bahrain,BHR,1919,0
Bahrain,BHR,1920,0
Bahrain,BHR,1921,0
Bahrain,BHR,1922,0
Bahrain,BHR,1923,0
Bahrain,BHR,1924,0
Bahrain,BHR,1925,0
Bahrain,BHR,1926,0
Bahrain,BHR,1927,0
Bahrain,BHR,1928,0
Bahrain,BHR,1929,0
Bahrain,BHR,1930,0
Bahrain,BHR,1931,0
Bahrain,BHR,1932,0
Bahrain,BHR,1933,0.047
Bahrain,BHR,1934,0.454
Bahrain,BHR,1935,2.012
Bahrain,BHR,1936,7.385
Bahrain,BHR,1937,12.339
Bahrain,BHR,1938,13.177
Bahrain,BHR,1939,12.072
Bahrain,BHR,1940,11.246
Bahrain,BHR,1941,10.804
Bahrain,BHR,1942,9.92
Bahrain,BHR,1943,10.455
Bahrain,BHR,1944,10.676
Bahrain,BHR,1945,11.618
Bahrain,BHR,1946,12.735
Bahrain,BHR,1947,14.968
Bahrain,BHR,1948,17.352
Bahrain,BHR,1949,17.468
Bahrain,BHR,1950,17.515
Bahrain,BHR,1951,17.48
Bahrain,BHR,1952,17.503
Bahrain,BHR,1953,17.457
Bahrain,BHR,1954,17.48
Bahrain,BHR,1955,17.468
Bahrain,BHR,1956,17.515
Bahrain,BHR,1957,18.596
Bahrain,BHR,1958,23.655
Bahrain,BHR,1959,26.191
Bahrain,BHR,1960,26.237
Bahrain,BHR,1961,26.144
Bahrain,BHR,1962,26.156
Bahrain,BHR,1963,26.237
Bahrain,BHR,1964,28.621
Bangladesh,BGD,1900,0
Bangladesh,BGD,1901,0
Bangladesh,BGD,1902,0
Bangladesh,BGD,1903,0
Bangladesh,BGD,1904,0
Bangladesh,BGD,1905,0
Bangladesh,BGD,1906,0
Bangladesh,BGD,1907,0
Bangladesh,BGD,1908,0
Bangladesh,BGD,1909,0
Bangladesh,BGD,1910,0
Bangladesh,BGD,1911,0
Bangladesh,BGD,1912,0
Bangladesh,BGD,1913,0
Bangladesh,BGD,1914,0
Bangladesh,BGD,1915,0
Bangladesh,BGD,1916,0
Bangladesh,BGD,1917,0
Bangladesh,BGD,1918,0
Bangladesh,BGD,1919,0
Bangladesh,BGD,1920,0
Bangladesh,BGD,1921,0
Bangladesh,BGD,1922,0
Bangladesh,BGD,1923,0
Bangladesh,BGD,1924,0
Bangladesh,BGD,1925,0
Bangladesh,BGD,1926,0
Bangladesh,BGD,1927,0
Bangladesh,BGD,1928,0
Bangladesh,BGD,1929,0
Bangladesh,BGD,1930,0
Bangladesh,BGD,1931,0
Bangladesh,BGD,1932,0
Bangladesh,BGD,1933,0
Bangladesh,BGD,1934,0
Bangladesh,BGD,1935,0
Bangladesh,BGD,1936,0
Bangladesh,BGD,1937,0
Bangladesh,BGD,1938,0
Bangladesh,BGD,1939,0
Bangladesh,BGD,1940,0
Bangladesh,BGD,1941,0
Bangladesh,BGD,1942,0
Bangladesh,BGD,1943,0
Bangladesh,BGD,1944,0
Bangladesh,BGD,1945,0
Bangladesh,BGD,1946,0
Bangladesh,BGD,1947,0
Bangladesh,BGD,1948,0
Bangladesh,BGD,1949,0
Bangladesh,BGD,1950,0
Bangladesh,BGD,1951,0
Bangladesh,BGD,1952,0
Bangladesh,BGD,1953,0
Bangladesh,BGD,1954,0
Bangladesh,BGD,1955,0
Bangladesh,BGD,1956,0
Bangladesh,BGD,1957,0
Bangladesh,BGD,1958,0
Bangladesh,BGD,1959,0
Bangladesh,BGD,1960,0
Bangladesh,BGD,1961,0
Bangladesh,BGD,1962,0
Bangladesh,BGD,1963,0
Bangladesh,BGD,1964,0
Benin,BEN,1980,0
Benin,BEN,1981,0
Benin,BEN,1982,0
Benin,BEN,1983,2.628
Benin,BEN,1984,4.614
Benin,BEN,1985,5.259
Benin,BEN,1986,5.259
Benin,BEN,1987,4.602
Benin,BEN,1988,3.297
Benin,BEN,1989,2.63
Benin,BEN,1990,2.63
Benin,BEN,1991,2.63
Benin,BEN,1992,3.693
Benin,BEN,1993,3.814
Benin,BEN,1994,3.88
Benin,BEN,1995,1.973
Benin,BEN,1996,1.319
Benin,BEN,1997,0.855
Benin,BEN,1998,0.658
Benin,BEN,1999,0.658
Benin,BEN,2000,0.455
Benin,BEN,2001,0.46
Benin,BEN,2002,0.526
Benin,BEN,2003,0.263
Benin,BEN,2004,0
Benin,BEN,2005,0
Benin,BEN,2006,0
Benin,BEN,2007,0
Benin,BEN,2008,0
Benin,BEN,2009,0
Benin,BEN,2010,0
Benin,BEN,2011,0
Benin,BEN,2012,0
Benin,BEN,2013,0
Benin,BEN,2014,0
Benin,BEN,2015,0
Benin,BEN,2016,0
Bolivia,BOL,1900,0
Bolivia,BOL,1901,0
Bolivia,BOL,1902,0
Bolivia,BOL,1903,0
Bolivia,BOL,1904,0
Bolivia,BOL,1905,0
Bolivia,BOL,1906,0
Bolivia,BOL,1907,0
Bolivia,BOL,1908,0
Bolivia,BOL,1909,0
Bolivia,BOL,1910,0
Bolivia,BOL,1911,0
Bolivia,BOL,1912,0
Bolivia,BOL,1913,0
Bolivia,BOL,1914,0
Bolivia,BOL,1915,0
Bolivia,BOL,1916,0
Bolivia,BOL,1917,0
Bolivia,BOL,1918,0
Bolivia,BOL,1919,0
Bolivia,BOL,1920,0
Bolivia,BOL,1921,0
Bolivia,BOL,1922,0
Bolivia,BOL,1923,0
Bolivia,BOL,1924,0
Bolivia,BOL,1925,0
Bolivia,BOL,1926,0
Bolivia,BOL,1927,0
Bolivia,BOL,1928,0.012
Bolivia,BOL,1929,0.035
Bolivia,BOL,1930,0.047
Bolivia,BOL,1931,0.023
Bolivia,BOL,1932,0.058
Bolivia,BOL,1933,0.163
Bolivia,BOL,1934,0.233
Bolivia,BOL,1935,0.244
Bolivia,BOL,1936,0.151
Bolivia,BOL,1937,0.186
Bolivia,BOL,1938,0.209
Bolivia,BOL,1939,0.326
Bolivia,BOL,1940,0.442
Bolivia,BOL,1941,0.361
Bolivia,BOL,1942,0.465
Bolivia,BOL,1943,0.512
Bolivia,BOL,1944,0.477
Bolivia,BOL,1945,0.582
Bolivia,BOL,1946,0.547
Bolivia,BOL,1947,0.57
Bolivia,BOL,1948,0.698
Bolivia,BOL,1949,1.023
Bolivia,BOL,1950,0.965
Bolivia,BOL,1951,0.791
Bolivia,BOL,1952,0.779
Bolivia,BOL,1953,0.907
Bolivia,BOL,1954,2.57
Bolivia,BOL,1955,4.082
Bolivia,BOL,1956,4.85
Bolivia,BOL,1957,5.42
Bolivia,BOL,1958,5.21
Bolivia,BOL,1959,4.803
Bolivia,BOL,1960,5.42
Bolivia,BOL,1961,4.536
Bolivia,BOL,1962,4.233
Bolivia,BOL,1963,5.152
Bolivia,BOL,1964,4.978
Bolivia,BOL,1965,5.094
Bolivia,BOL,1966,9.223
Bolivia,BOL,1967,22.027
Bolivia,BOL,1968,22.725
Bolivia,BOL,1969,21.818
Botswana,BWA,1980,0
Botswana,BWA,1981,0
Botswana,BWA,1982,0
Botswana,BWA,1983,0
Botswana,BWA,1984,0
Botswana,BWA,1985,0
Botswana,BWA,1986,0
Botswana,BWA,1987,0
Botswana,BWA,1988,0
Botswana,BWA,1989,0
Botswana,BWA,1990,0
Botswana,BWA,1991,0
Botswana,BWA,1992,0
Botswana,BWA,1993,0
Botswana,BWA,1994,0
Botswana,BWA,1995,0
Botswana,BWA,1996,0
Botswana,BWA,1997,0
Botswana,BWA,1998,0
Botswana,BWA,1999,0
Botswana,BWA,2000,0
Botswana,BWA,2001,0
Botswana,BWA,2002,0
Botswana,BWA,2003,0
Botswana,BWA,2004,0
Botswana,BWA,2005,0
Botswana,BWA,2006,0
Botswana,BWA,2007,0
Botswana,BWA,2008,0
Botswana,BWA,2009,0
Botswana,BWA,2010,0
Botswana,BWA,2011,0
Botswana,BWA,2012,0
Botswana,BWA,2013,0
Botswana,BWA,2014,0
Botswana,BWA,2015,0
Botswana,BWA,2016,0
Brazil,BRA,1900,0
Brazil,BRA,1901,0
Brazil,BRA,1902,0
Brazil,BRA,1903,0
Brazil,BRA,1904,0
Brazil,BRA,1905,0
Brazil,BRA,1906,0
Brazil,BRA,1907,0
Brazil,BRA,1908,0
Brazil,BRA,1909,0
Brazil,BRA,1910,0
Brazil,BRA,1911,0
Brazil,BRA,1912,0
Brazil,BRA,1913,0
Brazil,BRA,1914,0
Brazil,BRA,1915,0
Brazil,BRA,1916,0
Brazil,BRA,1917,0
Brazil,BRA,1918,0
Brazil,BRA,1919,0
Brazil,BRA,1920,0
Brazil,BRA,1921,0
Brazil,BRA,1922,0
Brazil,BRA,1923,0
Brazil,BRA,1924,0
Brazil,BRA,1925,0
Brazil,BRA,1926,0
Brazil,BRA,1927,0
Brazil,BRA,1928,0
Brazil,BRA,1929,0
Brazil,BRA,1930,0
Brazil,BRA,1931,0
Brazil,BRA,1932,0
Brazil,BRA,1933,0
Brazil,BRA,1934,0
Brazil,BRA,1935,0
Brazil,BRA,1936,0
Brazil,BRA,1937,0
Brazil,BRA,1938,0
Brazil,BRA,1939,0
Brazil,BRA,1940,0
Brazil,BRA,1941,0
Brazil,BRA,1942,0.047
Brazil,BRA,1943,0.07
Brazil,BRA,1944,0.093
Brazil,BRA,1945,0.116
Brazil,BRA,1946,0.105
Brazil,BRA,1947,0.151
Brazil,BRA,1948,0.221
Brazil,BRA,1949,0.163
Brazil,BRA,1950,0.512
Brazil,BRA,1951,1.047
Brazil,BRA,1952,1.14
Brazil,BRA,1953,1.384
Brazil,BRA,1954,1.5
Brazil,BRA,1955,3.07
Brazil,BRA,1956,6.176
Brazil,BRA,1957,15.363
Brazil,BRA,1958,28.761
Brazil,BRA,1959,35.855
Brazil,BRA,1960,45.008
Brazil,BRA,1961,52.905
Brazil,BRA,1962,50.788
Brazil,BRA,1963,54.301
Brazil,BRA,1964,50.625
Brazil,BRA,1965,58.58
Brazil,BRA,1966,71.516
Brazil,BRA,1967,89.996
Brazil,BRA,1968,98.89
Brazil,BRA,1969,107.86
Brazil,BRA,1970,102.094
Brazil,BRA,1971,106.868
Brazil,BRA,1972,104.827
Brazil,BRA,1973,106.31
Brazil,BRA,1974,110.931
Brazil,BRA,1975,108.111
Brazil,BRA,1976,105.285
Brazil,BRA,1977,101.455
Brazil,BRA,1978,100.881
Brazil,BRA,1979,104.507
Brazil,BRA,1980,114.729
Brazil,BRA,1981,133.993
Brazil,BRA,1982,163.278
Brazil,BRA,1983,207.014
Brazil,BRA,1984,289.767
Brazil,BRA,1985,342.185
Brazil,BRA,1986,359.786
Brazil,BRA,1987,357.93
Brazil,BRA,1988,349.775
Brazil,BRA,1989,373.558
Brazil,BRA,1990,396.262
Brazil,BRA,1991,391.644
Brazil,BRA,1992,397.574
Brazil,BRA,1993,405.765
Brazil,BRA,1994,420.788
Brazil,BRA,1995,435.463
Brazil,BRA,1996,493.859
Brazil,BRA,1997,529.423
Brazil,BRA,1998,611.665
Brazil,BRA,1999,690.822
Brazil,BRA,2000,778.979
Brazil,BRA,2001,815.415
Brazil,BRA,2002,912.712
Brazil,BRA,2003,946.48
Brazil,BRA,2004,939.387
Brazil,BRA,2005,1033.174
Brazil,BRA,2006,1091.858
Brazil,BRA,2007,1103.179
Brazil,BRA,2008,1147.049
Brazil,BRA,2009,1227.107
Brazil,BRA,2010,1291.944
Brazil,BRA,2011,1321.896
Brazil,BRA,2012,1299.842
Brazil,BRA,2013,1273.897
Brazil,BRA,2014,1421.837
Brazil,BRA,2015,1534.904
Brazil,BRA,2016,1581.435
Brazil,BRA,2017,1652.455
Brazil,BRA,2018,1628.149
Brazil,BRA,2019,1750.73
Brunei,BRN,1900,0
Brunei,BRN,1901,0
Brunei,BRN,1902,0
Brunei,BRN,1903,0
Brunei,BRN,1904,0
Brunei,BRN,1905,0
Brunei,BRN,1906,0
Brunei,BRN,1907,0
Brunei,BRN,1908,0
Brunei,BRN,1909,0
Brunei,BRN,1910,0
Brunei,BRN,1911,0
Brunei,BRN,1912,0
Brunei,BRN,1913,0
Brunei,BRN,1914,0
Brunei,BRN,1915,0
Brunei,BRN,1916,0
Brunei,BRN,1917,0
Brunei,BRN,1918,0
Brunei,BRN,1919,0
Brunei,BRN,1920,0
Brunei,BRN,1921,0
Brunei,BRN,1922,0
Brunei,BRN,1923,0
Brunei,BRN,1924,0
Brunei,BRN,1925,0
Brunei,BRN,1926,0
Brunei,BRN,1927,0
Brunei,BRN,1928,0
Brunei,BRN,1929,0
Brunei,BRN,1930,0
Brunei,BRN,1931,0.047
Brunei,BRN,1932,2.082
Brunei,BRN,1933,3.315
Brunei,BRN,1934,4.396
Brunei,BRN,1935,5.222
Brunei,BRN,1936,5.338
Brunei,BRN,1937,6.664
Brunei,BRN,1938,8.222
Brunei,BRN,1939,9.083
Brunei,BRN,1940,10.106
Brunei,BRN,1941,7.222
Brunei,BRN,1942,4.722
Brunei,BRN,1943,7.094
Brunei,BRN,1944,9.455
Brunei,BRN,1945,3.489
Brunei,BRN,1946,3.373
Brunei,BRN,1947,20.097
Brunei,BRN,1948,31.25
Brunei,BRN,1949,39.03
Brunei,BRN,1950,47.869
Brunei,BRN,1951,57.813
Brunei,BRN,1952,59.011
Brunei,BRN,1953,56.766
Brunei,BRN,1954,55.684
Brunei,BRN,1955,61.092
Brunei,BRN,1956,65.558
Brunei,BRN,1957,64.244
Brunei,BRN,1958,60.581
Brunei,BRN,1959,62.686
Brunei,BRN,1960,53.3
Brunei,BRN,1961,47.962
Brunei,BRN,1962,44.078
Brunei,BRN,1963,39.984
Brunei,BRN,1964,41.217
Brunei,BRN,1965,46.038
Brunei,BRN,1966,55.276
Brunei,BRN,1967,59.895
Brunei,BRN,1968,70.481
Brunei,BRN,1969,71.443
Brunei,BRN,1970,78.372
Brunei,BRN,1971,74.33
Brunei,BRN,1972,105.219
Brunei,BRN,1973,132.763
Brunei,BRN,1974,113.095
Brunei,BRN,1975,106.436
Brunei,BRN,1976,123.327
Brunei,BRN,1977,128.918
Brunei,BRN,1978,136.27
Brunei,BRN,1979,147.935
Brunei,BRN,1980,136.028
Brunei,BRN,1981,98.279
Brunei,BRN,1982,100.742
Brunei,BRN,1983,101.468
Brunei,BRN,1984,97.767
Brunei,BRN,1985,94.941
Brunei,BRN,1986,93.597
Brunei,BRN,1987,87.836
Brunei,BRN,1988,85.067
Brunei,BRN,1989,84.746
Brunei,BRN,1990,85.898
Brunei,BRN,1991,92.936
Brunei,BRN,1992,103.603
Brunei,BRN,1993,99.177
Brunei,BRN,1994,101.488
Brunei,BRN,1995,99.165
Brunei,BRN,1996,93.847
Brunei,BRN,1997,92.431
Brunei,BRN,1998,88.968
Brunei,BRN,1999,103.493
Brunei,BRN,2000,110.129
Brunei,BRN,2001,115.546
Brunei,BRN,2002,119.46
Brunei,BRN,2003,121.847
Brunei,BRN,2004,119.86
Brunei,BRN,2005,117.189
Brunei,BRN,2006,125.485
Brunei,BRN,2007,110.254
Brunei,BRN,2008,99.39
Brunei,BRN,2009,95.473
Brunei,BRN,2010,97.825
Brunei,BRN,2011,93.86
Brunei,BRN,2012,90.423
Brunei,BRN,2013,76.356
Brunei,BRN,2014,71.449
Brunei,BRN,2015,71.722
Brunei,BRN,2016,68.484
Brunei,BRN,2017,63.717
Brunei,BRN,2018,62.846
Brunei,BRN,2019,68.518
Bulgaria,BGR,1900,0
Bulgaria,BGR,1901,0
Bulgaria,BGR,1902,0
Bulgaria,BGR,1903,0
Bulgaria,BGR,1904,0
Bulgaria,BGR,1905,0
Bulgaria,BGR,1906,0
Bulgaria,BGR,1907,0
Bulgaria,BGR,1908,0
Bulgaria,BGR,1909,0
Bulgaria,BGR,1910,0
Bulgaria,BGR,1911,0
Bulgaria,BGR,1912,0
Bulgaria,BGR,1913,0
Bulgaria,BGR,1914,0
Bulgaria,BGR,1915,0
Bulgaria,BGR,1916,0
Bulgaria,BGR,1917,0
Bulgaria,BGR,1918,0
Bulgaria,BGR,1919,0
Bulgaria,BGR,1920,0
Bulgaria,BGR,1921,0
Bulgaria,BGR,1922,0
Bulgaria,BGR,1923,0
Bulgaria,BGR,1924,0
Bulgaria,BGR,1925,0
Bulgaria,BGR,1926,0
Bulgaria,BGR,1927,0
Bulgaria,BGR,1928,0
Bulgaria,BGR,1929,0
Bulgaria,BGR,1930,0
Bulgaria,BGR,1931,0
Bulgaria,BGR,1932,0
Bulgaria,BGR,1933,0
Bulgaria,BGR,1934,0
Bulgaria,BGR,1935,0
Bulgaria,BGR,1936,0
Bulgaria,BGR,1937,0
Bulgaria,BGR,1938,0
Bulgaria,BGR,1939,0
Bulgaria,BGR,1940,0
Bulgaria,BGR,1941,0
Bulgaria,BGR,1942,0
Bulgaria,BGR,1943,0
Bulgaria,BGR,1944,0
Bulgaria,BGR,1945,0
Bulgaria,BGR,1946,0
Bulgaria,BGR,1947,0
Bulgaria,BGR,1948,0
Bulgaria,BGR,1949,0
Bulgaria,BGR,1950,0
Bulgaria,BGR,1951,0
Bulgaria,BGR,1952,0
Bulgaria,BGR,1953,0
Bulgaria,BGR,1954,0.058
Bulgaria,BGR,1955,1.745
Bulgaria,BGR,1956,2.873
Bulgaria,BGR,1957,3.315
Bulgaria,BGR,1958,2.582
Bulgaria,BGR,1959,2.233
Bulgaria,BGR,1960,2.326
Bulgaria,BGR,1961,2.407
Bulgaria,BGR,1962,2.314
Bulgaria,BGR,1963,2.012
Bulgaria,BGR,1964,1.861
Burma,,1900,0
Burma,,1901,0
Burma,,1902,0
Burma,,1903,0
Burma,,1904,0
Burma,,1905,0
Burma,,1906,0
Burma,,1907,0
Burma,,1908,0
Burma,,1909,0
Burma,,1910,0
Burma,,1911,0
Burma,,1912,0
Burma,,1913,0
Burma,,1914,0
Burma,,1915,0
Burma,,1916,0
Burma,,1917,0
Burma,,1918,0
Burma,,1919,0
Burma,,1920,0
Burma,,1921,0
Burma,,1922,0
Burma,,1923,0
Burma,,1924,0
Burma,,1925,0
Burma,,1926,0
Burma,,1927,0
Burma,,1928,11.967
Burma,,1929,11.56
Burma,,1930,11.7
Burma,,1931,11.13
Burma,,1932,11.293
Burma,,1933,11.363
Burma,,1934,11.618
Burma,,1935,11.467
Burma,,1936,11.793
Burma,,1937,12.2
Burma,,1938,11.711
Burma,,1939,12.246
Burma,,1940,12.025
Burma,,1941,12.072
Burma,,1942,3.884
Burma,,1943,1.558
Burma,,1944,1.163
Burma,,1945,1.128
Burma,,1946,0.023
Burma,,1947,0.093
Burma,,1948,0.582
Burma,,1949,0.395
Burma,,1950,0.814
Burma,,1951,1.326
Burma,,1952,1.465
Burma,,1953,1.651
Burma,,1954,2.093
Burma,,1955,2.454
Burma,,1956,2.687
Burma,,1957,4.594
Burma,,1958,5.373
Burma,,1959,6.152
Burma,,1960,6.338
Burma,,1961,6.559
Burma,,1962,6.792
Burma,,1963,7.397
Burma,,1964,6.466
Burma,,1965,6.338
Burma,,1966,6.606
Burma,,1967,6.827
Burma,,1968,8.478
Burma,,1969,9.234
Burma,,1970,9.281
Burma,,1971,10.141
Burma,,1972,11.258
Burma,,1973,11.409
Burma,,1974,10.397
Burma,,1975,11.107
Burma,,1976,13.479
Burma,,1977,15.619
Burma,,1978,16.433
Burma,,1979,17.608
Burma,,1980,19.389
Burma,,1981,17.402
Burma,,1982,19.336
Burma,,1983,19.336
Burma,,1984,20.682
Burma,,1985,19.336
Burma,,1986,15.471
Burma,,1987,10.955
Burma,,1988,8.729
Burma,,1989,10.134
Burma,,1990,8.844
Burma,,1991,10.134
Burma,,1992,9.282
Burma,,1993,9.21
Burma,,1994,8.997
Burma,,1995,6.327
Burma,,1996,5.264
Burma,,1997,5.894
Burma,,1998,7.183
Burma,,1999,6.216
Burma,,2000,7.875
Burma,,2001,6.525
Burma,,2002,9.761
Burma,,2003,9.747
Burma,,2004,12.996
Burma,,2005,12.978
Burma,,2006,14.917
Burma,,2007,13.733
Burma,,2008,13.894
Burma,,2009,11.75
Burma,,2010,13.196
Burma,,2011,12.984
Burma,,2012,13.019
Burma,,2013,12.984
Burma,,2014,12.71
Burma,,2015,9.761
Burma,,2016,9.788
CIS,,1965,2820.202
CIS,,1966,3078.108
CIS,,1967,3345.164
CIS,,1968,3590.158
CIS,,1969,3811.931
CIS,,1970,4099.178
CIS,,1971,4377.392
CIS,,1972,4649.093
CIS,,1973,4981.171
CIS,,1974,5328.343
CIS,,1975,5698.75
CIS,,1976,6034.032
CIS,,1977,6337.338
CIS,,1978,6636.115
CIS,,1979,6799.472
CIS,,1980,7003.596
CIS,,1981,7069.082
CIS,,1982,7112.403
CIS,,1983,7156.433
CIS,,1984,7114.25
CIS,,1985,6849.237
CIS,,1986,7073.518
CIS,,1987,7188.805
CIS,,1988,7177.286
CIS,,1989,6986.016
CIS,,1990,6560.806
CIS,,1991,5930.701
CIS,,1992,5184.443
CIS,,1993,4629.032
CIS,,1994,4171.655
CIS,,1995,4113.265
CIS,,1996,4050.927
CIS,,1997,4150.044
CIS,,1998,4159.179
CIS,,1999,4247.925
CIS,,2000,4560.304
CIS,,2001,4918.635
CIS,,2002,5383.449
CIS,,2003,5925.054
CIS,,2004,6455.16
CIS,,2005,6683.242
CIS,,2006,6976.705
CIS,,2007,7256.067
CIS,,2008,7286.364
CIS,,2009,7499.304
CIS,,2010,7662.303
CIS,,2011,7692.568
CIS,,2012,7740.869
CIS,,2013,7843.327
CIS,,2014,7850.705
CIS,,2015,7915.419
CIS,,2016,8052.915
CIS,,2017,8105.782
CIS,,2018,8257.072
CIS,,2019,8300.992
Cambodia,KHM,1980,0
Cambodia,KHM,1981,0
Cambodia,KHM,1982,0
Cambodia,KHM,1983,0
Cambodia,KHM,1984,0
Cambodia,KHM,1985,0
Cambodia,KHM,1986,0
Cambodia,KHM,1987,0
Cambodia,KHM,1988,0
Cambodia,KHM,1989,0
Cambodia,KHM,1990,0
Cambodia,KHM,1991,0
Cambodia,KHM,1992,0
Cambodia,KHM,1993,0
Cambodia,KHM,1994,0
Cambodia,KHM,1995,0
Cambodia,KHM,1996,0
Cambodia,KHM,1997,0
Cambodia,KHM,1998,0
Cambodia,KHM,1999,0
Cambodia,KHM,2000,0
Cambodia,KHM,2001,0
Cambodia,KHM,2002,0
Cambodia,KHM,2003,0
Cambodia,KHM,2004,0
Cambodia,KHM,2005,0
Cambodia,KHM,2006,0
Cambodia,KHM,2007,0
Cambodia,KHM,2008,0
Cambodia,KHM,2009,0
Cambodia,KHM,2010,0
Cambodia,KHM,2011,0
Cambodia,KHM,2012,0
Cambodia,KHM,2013,0
Cambodia,KHM,2014,0
Cambodia,KHM,2015,0
Cambodia,KHM,2016,0
Cameroon,CMR,1900,0
Cameroon,CMR,1901,0
Cameroon,CMR,1902,0
Cameroon,CMR,1903,0
Cameroon,CMR,1904,0
Cameroon,CMR,1905,0
Cameroon,CMR,1906,0
Cameroon,CMR,1907,0
Cameroon,CMR,1908,0
Cameroon,CMR,1909,0
Cameroon,CMR,1910,0
Cameroon,CMR,1911,0
Cameroon,CMR,1912,0
Cameroon,CMR,1913,0
Cameroon,CMR,1914,0
Cameroon,CMR,1915,0
Cameroon,CMR,1916,0
Cameroon,CMR,1917,0
Cameroon,CMR,1918,0
Cameroon,CMR,1919,0
Cameroon,CMR,1920,0
Cameroon,CMR,1921,0
Cameroon,CMR,1922,0
Cameroon,CMR,1923,0
Cameroon,CMR,1924,0
Cameroon,CMR,1925,0
Cameroon,CMR,1926,0
Cameroon,CMR,1927,0
Cameroon,CMR,1928,0
Cameroon,CMR,1929,0
Cameroon,CMR,1930,0
Cameroon,CMR,1931,0
Cameroon,CMR,1932,0
Cameroon,CMR,1933,0
Cameroon,CMR,1934,0
Cameroon,CMR,1935,0
Cameroon,CMR,1936,0
Cameroon,CMR,1937,0
Cameroon,CMR,1938,0
Cameroon,CMR,1939,0
Cameroon,CMR,1940,0
Cameroon,CMR,1941,0
Cameroon,CMR,1942,0
Cameroon,CMR,1943,0
Cameroon,CMR,1944,0
Cameroon,CMR,1945,0
Cameroon,CMR,1946,0
Cameroon,CMR,1947,0
Cameroon,CMR,1948,0
Cameroon,CMR,1949,0
Cameroon,CMR,1950,0
Cameroon,CMR,1951,0
Cameroon,CMR,1952,0
Cameroon,CMR,1953,0
Cameroon,CMR,1954,0
Cameroon,CMR,1955,0
Cameroon,CMR,1956,0
Cameroon,CMR,1957,0
Cameroon,CMR,1958,0
Cameroon,CMR,1959,0
Cameroon,CMR,1960,0
Cameroon,CMR,1961,0
Cameroon,CMR,1962,0
Cameroon,CMR,1963,0
Cameroon,CMR,1964,0
Cameroon,CMR,1965,0
Cameroon,CMR,1966,0
Cameroon,CMR,1967,0
Cameroon,CMR,1968,0
Cameroon,CMR,1969,0
Cameroon,CMR,1970,0
Cameroon,CMR,1971,0
Cameroon,CMR,1972,0
